row_index,Model,Actual,Prob_Blue,Pred_0_50
73360,CatBoost,0,0.24966787302000756,0
60002,CatBoost,0,0.3812916895394934,0
78162,CatBoost,0,0.36281834463452334,0
85304,CatBoost,0,0.3107824681169317,0
73474,CatBoost,0,0.2363541520791782,0
81968,CatBoost,1,0.692740658206568,1
5924,CatBoost,1,0.7892678137107574,1
65541,CatBoost,0,0.3078522513812314,0
27913,CatBoost,1,0.29845987827861886,0
78791,CatBoost,1,0.8418681260038021,1
13993,CatBoost,1,0.9399781399059485,1
1717,CatBoost,0,0.08513620994262365,0
79303,CatBoost,1,0.9214048126409996,1
22650,CatBoost,0,0.33142075025650886,0
80803,CatBoost,0,0.4240081504322012,0
80426,CatBoost,0,0.05641307290293661,0
41742,CatBoost,1,0.986696456780739,1
27713,CatBoost,0,0.46084884576329865,0
56147,CatBoost,1,0.8216572631341319,1
39607,CatBoost,1,0.490238325429446,0
1217,CatBoost,0,0.19120866621124538,0
38813,CatBoost,0,0.49157788882023945,0
64252,CatBoost,1,0.7556175479883042,1
52579,CatBoost,1,0.38439696766974357,0
5274,CatBoost,1,0.9904174337294753,1
31720,CatBoost,0,0.6665068703468406,1
29606,CatBoost,0,0.32565072066168255,0
69624,CatBoost,0,0.36732407421284974,0
23447,CatBoost,0,0.1118468511695835,0
49153,CatBoost,1,0.35888852768818297,0
58465,CatBoost,1,0.9523738165546582,1
28492,CatBoost,1,0.5472682625510059,1
38314,CatBoost,1,0.7957728002778297,1
11454,CatBoost,0,0.2479588696407724,0
24848,CatBoost,1,0.5525680780841156,1
1493,CatBoost,1,0.884916993033535,1
44447,CatBoost,0,0.474526472743956,0
55557,CatBoost,0,0.5549023800965591,1
34935,CatBoost,0,0.43204917820308286,0
32628,CatBoost,0,0.13287538928349912,0
79898,CatBoost,1,0.7828094441263762,1
64131,CatBoost,1,0.3559375061437124,0
42711,CatBoost,0,0.5796867366905983,1
48810,CatBoost,1,0.5308647675139906,1
89976,CatBoost,1,0.6959516660216751,1
74446,CatBoost,0,0.5332901245541103,1
72093,CatBoost,1,0.4275338109020973,0
16376,CatBoost,1,0.8882520204788034,1
85222,CatBoost,0,0.4686292223884117,0
4727,CatBoost,1,0.7079785435685739,1
16216,CatBoost,1,0.30782605724328066,0
87489,CatBoost,0,0.6518598565225018,1
48621,CatBoost,1,0.41093213247460075,0
52765,CatBoost,1,0.4160824003271221,0
79497,CatBoost,0,0.5672277064796241,1
61697,CatBoost,0,0.2951767097370211,0
45191,CatBoost,0,0.15113389858142903,0
69603,CatBoost,0,0.18822009537652476,0
22103,CatBoost,1,0.8255205401174359,1
43911,CatBoost,0,0.13386536334204224,0
61030,CatBoost,0,0.689764162076377,1
29576,CatBoost,1,0.30642445262155216,0
4131,CatBoost,1,0.8886654254070132,1
15260,CatBoost,1,0.8212231217353411,1
29681,CatBoost,0,0.5801160922927987,1
30451,CatBoost,0,0.3061375111081136,0
23902,CatBoost,0,0.19480237123333505,0
36166,CatBoost,1,0.6365705005525928,1
44628,CatBoost,1,0.6451319216657585,1
74413,CatBoost,1,0.29301270833827675,0
78752,CatBoost,0,0.7121515733638533,1
63006,CatBoost,1,0.5670390809754043,1
49932,CatBoost,1,0.6818226955974145,1
88226,CatBoost,1,0.5923469689821291,1
36524,CatBoost,0,0.3111515635346725,0
42303,CatBoost,0,0.09644732712539991,0
11549,CatBoost,1,0.637746543338366,1
1690,CatBoost,1,0.9632328944575963,1
21047,CatBoost,0,0.49636257537745837,0
6995,CatBoost,1,0.4577730469464527,0
16156,CatBoost,1,0.7278516044392106,1
27668,CatBoost,0,0.5199062665094938,1
66177,CatBoost,1,0.5569632632438833,1
66927,CatBoost,1,0.15274696121849465,0
3389,CatBoost,0,0.6254741726331953,1
27543,CatBoost,1,0.9177375507031807,1
45701,CatBoost,0,0.4243183061600566,0
45399,CatBoost,0,0.3885489088194375,0
5260,CatBoost,1,0.5608512112493729,1
15112,CatBoost,0,0.8256996034911351,1
59928,CatBoost,0,0.4485767922807689,0
56616,CatBoost,0,0.4746544175546398,0
63478,CatBoost,0,0.1482878925289234,0
10193,CatBoost,1,0.4041205828610384,0
54666,CatBoost,0,0.23332648450954244,0
72342,CatBoost,0,0.3290890672222345,0
79374,CatBoost,0,0.26701653468650616,0
40847,CatBoost,0,0.01480289231034036,0
60432,CatBoost,1,0.3643834041054761,0
58799,CatBoost,1,0.6093191567486621,1
21971,CatBoost,1,0.9426199969556046,1
13930,CatBoost,0,0.769588271034315,1
5506,CatBoost,0,0.4918051858934457,0
89614,CatBoost,0,0.1909339321847869,0
27876,CatBoost,1,0.4450430156974932,0
83671,CatBoost,0,0.4148356401689259,0
32244,CatBoost,1,0.4250762778438161,0
71883,CatBoost,1,0.9873721382794614,1
17437,CatBoost,1,0.5591548505882428,1
67697,CatBoost,1,0.35589941965015087,0
79658,CatBoost,0,0.5973569580341374,1
72396,CatBoost,1,0.6743173299763757,1
15014,CatBoost,0,0.3356487461946677,0
32005,CatBoost,0,0.020720648774641977,0
34478,CatBoost,0,0.7117209200597698,1
32045,CatBoost,1,0.34441477327925335,0
11853,CatBoost,1,0.7861127862933751,1
62740,CatBoost,1,0.8106541260072061,1
51231,CatBoost,0,0.24918230760969193,0
48072,CatBoost,0,0.5890345843463414,1
77331,CatBoost,1,0.1497217673581565,0
54925,CatBoost,0,0.5414022260796749,1
36699,CatBoost,1,0.40615274938379053,0
62309,CatBoost,1,0.5743165043785265,1
37258,CatBoost,0,0.278562044223721,0
75861,CatBoost,1,0.6614901900479658,1
87592,CatBoost,1,0.8201317477141234,1
51865,CatBoost,1,0.5055993975440034,1
32261,CatBoost,1,0.32059998223549224,0
30317,CatBoost,1,0.42426684112147534,0
10714,CatBoost,1,0.4964632254506491,0
89929,CatBoost,1,0.528308364113519,1
46103,CatBoost,1,0.8037353750003927,1
90778,CatBoost,1,0.9249530816813623,1
63886,CatBoost,1,0.5506914144953015,1
61832,CatBoost,1,0.5999615761308099,1
50683,CatBoost,1,0.7326541428908921,1
15804,CatBoost,1,0.328833332543777,0
45387,CatBoost,0,0.12059891586695613,0
27646,CatBoost,1,0.8904525262859072,1
56728,CatBoost,0,0.1578366028115192,0
37808,CatBoost,1,0.9782991007423364,1
23645,CatBoost,1,0.6834631014780174,1
56595,CatBoost,0,0.4091175195279256,0
45863,CatBoost,0,0.47751662710704645,0
61158,CatBoost,1,0.7281181265465009,1
10541,CatBoost,1,0.827832080110862,1
7738,CatBoost,1,0.7052278220176436,1
6369,CatBoost,0,0.43941534170681096,0
25899,CatBoost,0,0.31647083660289116,0
83633,CatBoost,1,0.7952185459891756,1
14297,CatBoost,1,0.2871563966037836,0
55297,CatBoost,1,0.647090658756781,1
5162,CatBoost,1,0.9515511217316132,1
21675,CatBoost,0,0.22076714539555214,0
33985,CatBoost,1,0.43579732766097895,0
11598,CatBoost,1,0.16702837399803466,0
5151,CatBoost,1,0.3245540285831716,0
78724,CatBoost,0,0.6846193009462932,1
72817,CatBoost,0,0.8272440555030778,1
62820,CatBoost,1,0.6533570694839106,1
83390,CatBoost,0,0.5426425952003291,1
42568,CatBoost,0,0.4307880315708343,0
45666,CatBoost,0,0.5525578152595271,1
88080,CatBoost,0,0.016573398568520085,0
35850,CatBoost,1,0.7936260942796977,1
30401,CatBoost,0,0.6627987352762105,1
33389,CatBoost,1,0.6795340407582384,1
50581,CatBoost,1,0.8584623180681319,1
15733,CatBoost,0,0.03639257405818938,0
16353,CatBoost,1,0.5248631607669965,1
58195,CatBoost,1,0.6015591174829151,1
27784,CatBoost,0,0.5090262108152571,1
41042,CatBoost,1,0.5460457951786903,1
90393,CatBoost,0,0.20280303340109376,0
76610,CatBoost,1,0.32886817261081475,0
89361,CatBoost,1,0.7912054306558882,1
80202,CatBoost,1,0.9268930498680726,1
85057,CatBoost,1,0.4968229216953383,0
13311,CatBoost,1,0.9120292911019302,1
55357,CatBoost,1,0.8380644864972538,1
72457,CatBoost,0,0.45642291986695677,0
83872,CatBoost,1,0.6565052308958504,1
82830,CatBoost,1,0.25699178213682083,0
63533,CatBoost,1,0.7493877322569185,1
31987,CatBoost,1,0.5824576802488981,1
37558,CatBoost,0,0.5827551271101471,1
77928,CatBoost,1,0.5088837547664476,1
20806,CatBoost,1,0.5725787164594919,1
59189,CatBoost,0,0.38865577245547733,0
60484,CatBoost,0,0.21851564043943905,0
38354,CatBoost,0,0.09548124654049564,0
49233,CatBoost,0,0.6111097800506777,1
19373,CatBoost,0,0.7925908084968375,1
26547,CatBoost,1,0.6420984253035923,1
82207,CatBoost,1,0.966138037587552,1
83455,CatBoost,1,0.7747220363879268,1
46936,CatBoost,1,0.5211043206183897,1
65240,CatBoost,1,0.4002591568171781,0
85342,CatBoost,1,0.6633136213363322,1
17354,CatBoost,0,0.5220937684715854,1
13791,CatBoost,0,0.40283909856590444,0
11821,CatBoost,0,0.3649043901755591,0
13124,CatBoost,1,0.9466267991787533,1
12606,CatBoost,1,0.6985612351797371,1
43888,CatBoost,1,0.5545052384273897,1
22038,CatBoost,1,0.8346000114860818,1
54218,CatBoost,1,0.6095970780699671,1
82961,CatBoost,1,0.9816663550446074,1
7687,CatBoost,0,0.6746989657269319,1
71316,CatBoost,1,0.7354130689093811,1
62925,CatBoost,0,0.36928892143198677,0
83766,CatBoost,0,0.5512163533363565,1
43058,CatBoost,0,0.6213473172726165,1
43490,CatBoost,1,0.5029946866355175,1
74098,CatBoost,1,0.5461565658383603,1
22048,CatBoost,1,0.8256297094991522,1
2773,CatBoost,0,0.19918964300591493,0
25987,CatBoost,0,0.21778674223885458,0
75208,CatBoost,0,0.28389407433094244,0
77981,CatBoost,0,0.5732084129478892,1
23328,CatBoost,0,0.27795708389078594,0
22632,CatBoost,0,0.6385648386981386,1
35571,CatBoost,0,0.40431091594973345,0
6329,CatBoost,1,0.6932049881650996,1
44295,CatBoost,1,0.792095985154965,1
26441,CatBoost,1,0.4890999702881566,0
31081,CatBoost,0,0.6488029266371828,1
20266,CatBoost,0,0.10466448733689244,0
41057,CatBoost,1,0.9186110631945873,1
58888,CatBoost,1,0.42629912824270233,0
6526,CatBoost,1,0.2832601948600537,0
25566,CatBoost,1,0.4409882559277332,0
75209,CatBoost,1,0.6871481604754185,1
49739,CatBoost,1,0.4027534606827624,0
4806,CatBoost,0,0.04026596863133941,0
71238,CatBoost,1,0.9912069514123643,1
23141,CatBoost,0,0.4171574647237828,0
35525,CatBoost,1,0.7098790540704101,1
77570,CatBoost,0,0.4810862138322646,0
62427,CatBoost,1,0.48264653283555753,0
24121,CatBoost,1,0.6179956250391976,1
19755,CatBoost,1,0.46585812634353846,0
57085,CatBoost,1,0.5232529998452038,1
17871,CatBoost,0,0.2681016120521298,0
10887,CatBoost,0,0.8636397665366145,1
51929,CatBoost,1,0.5278893753715201,1
69854,CatBoost,1,0.7298397669337515,1
31803,CatBoost,1,0.9156940224349643,1
65245,CatBoost,0,0.7201559229004244,1
38754,CatBoost,1,0.5200248755818427,1
46648,CatBoost,1,0.5778949883402197,1
56489,CatBoost,1,0.8189700769904643,1
32198,CatBoost,0,0.503369477988777,1
1177,CatBoost,1,0.7595198001804611,1
22687,CatBoost,0,0.3609280356309151,0
28412,CatBoost,0,0.5017340319421822,1
43756,CatBoost,0,0.64630426834562,1
25351,CatBoost,0,0.09469932266844905,0
59831,CatBoost,1,0.9858049023527146,1
27919,CatBoost,1,0.9800842682392817,1
75245,CatBoost,1,0.2032408408518087,0
6475,CatBoost,1,0.9731361482060507,1
15764,CatBoost,0,0.3311862707811579,0
27484,CatBoost,1,0.36808343428405393,0
87404,CatBoost,1,0.4949285976772044,0
89671,CatBoost,0,0.4460571578497127,0
70607,CatBoost,1,0.3468705075353453,0
83125,CatBoost,1,0.9632344225020989,1
34508,CatBoost,1,0.8815508645631837,1
31141,CatBoost,0,0.19268696182012474,0
37471,CatBoost,1,0.5287978284034558,1
65892,CatBoost,0,0.46851599873449995,0
66466,CatBoost,0,0.260279891677494,0
85586,CatBoost,1,0.570623786870075,1
78865,CatBoost,1,0.6404760768911069,1
21857,CatBoost,0,0.10263307274242597,0
35461,CatBoost,0,0.4803575880412672,0
31872,CatBoost,1,0.6986248767176468,1
26133,CatBoost,0,0.45884119912237564,0
42009,CatBoost,0,0.6862005977527985,1
3951,CatBoost,0,0.8598363070435391,1
43461,CatBoost,1,0.6851953733659754,1
79889,CatBoost,0,0.6493983974322034,1
43703,CatBoost,1,0.9493949119951487,1
51669,CatBoost,0,0.42317237333114527,0
78017,CatBoost,1,0.993299327925569,1
32275,CatBoost,1,0.716356116280693,1
51570,CatBoost,1,0.5589528789208041,1
40087,CatBoost,0,0.586740063728937,1
52966,CatBoost,0,0.23737772471484525,0
43586,CatBoost,0,0.15904264673101876,0
43856,CatBoost,0,0.21063003404264827,0
68795,CatBoost,0,0.19809413084661148,0
39541,CatBoost,0,0.39502363638340626,0
53785,CatBoost,1,0.5284883738829376,1
10464,CatBoost,0,0.46616731074255496,0
34163,CatBoost,1,0.2328103222322847,0
27550,CatBoost,1,0.49997046450934884,0
25063,CatBoost,1,0.5701837024482884,1
42676,CatBoost,0,0.6935648206860021,1
12637,CatBoost,1,0.8960513412795856,1
70684,CatBoost,0,0.1379693253515285,0
46852,CatBoost,1,0.6918808449231905,1
78976,CatBoost,0,0.5947052997699269,1
73372,CatBoost,1,0.8914521332698407,1
48333,CatBoost,0,0.19379676958044217,0
4645,CatBoost,0,0.4939032369422505,0
69822,CatBoost,1,0.9374903243921611,1
46698,CatBoost,1,0.4354406023263087,0
81865,CatBoost,0,0.4808934308596046,0
77054,CatBoost,0,0.4202790705912257,0
25365,CatBoost,1,0.8145291954138968,1
54798,CatBoost,1,0.4455199658562878,0
90801,CatBoost,1,0.6069393612423217,1
55214,CatBoost,0,0.10422448913220465,0
77884,CatBoost,0,0.3466165683597238,0
37042,CatBoost,1,0.4920797418987174,0
65107,CatBoost,1,0.528646202210586,1
82362,CatBoost,0,0.4901996302733996,0
53925,CatBoost,0,0.10260181847530934,0
66309,CatBoost,1,0.7251402996956718,1
49790,CatBoost,1,0.6234703037353471,1
50699,CatBoost,0,0.22180152048598342,0
12241,CatBoost,1,0.5749067398858456,1
1528,CatBoost,0,0.026096969226116786,0
55334,CatBoost,0,0.35832289922909416,0
18517,CatBoost,0,0.5394723831609142,1
54307,CatBoost,1,0.8435406599639709,1
90511,CatBoost,0,0.11467525843472066,0
67907,CatBoost,1,0.6440220160938932,1
3371,CatBoost,0,0.4475470699243136,0
38865,CatBoost,1,0.6321106906885533,1
47030,CatBoost,1,0.5839226477246539,1
77835,CatBoost,1,0.8804683507590428,1
26287,CatBoost,1,0.45006204480178563,0
1813,CatBoost,1,0.2111867231733256,0
33073,CatBoost,0,0.14002505716261934,0
60186,CatBoost,0,0.4335216312378701,0
25766,CatBoost,1,0.41962456076205146,0
66071,CatBoost,0,0.9066036141486176,1
3407,CatBoost,0,0.39467869122488236,0
64151,CatBoost,1,0.7110955024037633,1
60603,CatBoost,1,0.9912185892668958,1
32359,CatBoost,1,0.3954636908764106,0
77129,CatBoost,1,0.6447816379918102,1
86256,CatBoost,0,0.5362036038198017,1
15689,CatBoost,1,0.8575856994979012,1
37593,CatBoost,1,0.37498468458014533,0
65011,CatBoost,1,0.9211431790116664,1
47676,CatBoost,0,0.4934610459865673,0
32445,CatBoost,0,0.06046766744275166,0
21634,CatBoost,0,0.29206532037915606,0
65049,CatBoost,0,0.6254644533935748,1
43272,CatBoost,0,0.3731522363163154,0
62733,CatBoost,1,0.7455594438578974,1
54574,CatBoost,1,0.5599859524862516,1
88144,CatBoost,0,0.2939052607003809,0
54535,CatBoost,0,0.0950853523865863,0
60450,CatBoost,0,0.7387294952665315,1
58264,CatBoost,0,0.2637156762283545,0
60955,CatBoost,0,0.21042347604417314,0
41890,CatBoost,1,0.2550585177109289,0
79082,CatBoost,1,0.5051554286067773,1
85765,CatBoost,0,0.38514136805960886,0
70324,CatBoost,1,0.7201600670507449,1
72963,CatBoost,0,0.056439044618510355,0
48555,CatBoost,1,0.9875491526246749,1
36801,CatBoost,0,0.4891215213058207,0
57758,CatBoost,0,0.37490896266764495,0
66062,CatBoost,1,0.2547629248711424,0
9046,CatBoost,1,0.8500180465768898,1
89038,CatBoost,0,0.024168291132753074,0
15580,CatBoost,1,0.8773646057553699,1
67275,CatBoost,1,0.25787011297806095,0
63672,CatBoost,0,0.43729838192441045,0
60793,CatBoost,1,0.3530363105944633,0
90738,CatBoost,1,0.6218569763302054,1
14828,CatBoost,1,0.8000558058862234,1
35934,CatBoost,1,0.8045124621599784,1
16470,CatBoost,1,0.7892755174136945,1
86367,CatBoost,0,0.5358963987949705,1
90758,CatBoost,0,0.5755849513448518,1
77318,CatBoost,1,0.7737850507053609,1
49056,CatBoost,0,0.4294826079499192,0
81806,CatBoost,1,0.2854894028969428,0
69212,CatBoost,0,0.1374522694256358,0
7483,CatBoost,0,0.7285999613109414,1
47581,CatBoost,1,0.6633580717290131,1
74388,CatBoost,0,0.40115588013549486,0
2915,CatBoost,0,0.14361774062091862,0
52306,CatBoost,0,0.14820608782226433,0
50820,CatBoost,0,0.4596479762605846,0
48207,CatBoost,1,0.9907523543920577,1
8856,CatBoost,0,0.488218341822894,0
50236,CatBoost,0,0.6497840560801741,1
10310,CatBoost,0,0.24009024354338107,0
6755,CatBoost,1,0.5577103247370954,1
39268,CatBoost,0,0.8757184320291207,1
19253,CatBoost,1,0.5304865271068901,1
25982,CatBoost,0,0.5955462635736236,1
66779,CatBoost,1,0.9421036184954663,1
87460,CatBoost,0,0.6636787288658331,1
35000,CatBoost,0,0.48057858247273033,0
26821,CatBoost,0,0.3056818832770624,0
90673,CatBoost,1,0.6996487768149645,1
74569,CatBoost,1,0.6720141826345157,1
45769,CatBoost,0,0.6294924559918416,1
3120,CatBoost,0,0.4988974900724608,0
32872,CatBoost,1,0.40175505736532346,0
35357,CatBoost,0,0.3117318961664274,0
55177,CatBoost,1,0.6544580213590312,1
3332,CatBoost,0,0.3367915146659005,0
11625,CatBoost,1,0.2186623189496135,0
29385,CatBoost,0,0.1127091050242411,0
33863,CatBoost,0,0.0171849329473064,0
25213,CatBoost,0,0.17872422797280957,0
28311,CatBoost,0,0.6966782644883437,1
50017,CatBoost,0,0.4094133365687089,0
88476,CatBoost,1,0.5124719294231642,1
12117,CatBoost,0,0.26909065817993194,0
13836,CatBoost,1,0.6704479169226968,1
64112,CatBoost,1,0.30942382980689903,0
21004,CatBoost,1,0.530427227104839,1
70570,CatBoost,1,0.08888008299125268,0
25099,CatBoost,1,0.5228823683801803,1
30657,CatBoost,1,0.9831451899362822,1
25594,CatBoost,1,0.4768941217964999,0
70484,CatBoost,1,0.4865662671297232,0
6402,CatBoost,1,0.7772472864417017,1
45625,CatBoost,0,0.04543830815292083,0
84562,CatBoost,0,0.24583512170138339,0
54995,CatBoost,0,0.3083175292214991,0
56714,CatBoost,1,0.5261897994574458,1
86865,CatBoost,1,0.3448616511719184,0
17599,CatBoost,1,0.8367491210515448,1
12072,CatBoost,0,0.7167486666972588,1
6323,CatBoost,1,0.9485468363441416,1
79976,CatBoost,1,0.28643179135400937,0
26009,CatBoost,0,0.46391816696979393,0
59317,CatBoost,1,0.3903047349148992,0
73378,CatBoost,0,0.7091508903445131,1
66771,CatBoost,0,0.18500057658589428,0
72477,CatBoost,0,0.134803995631613,0
52596,CatBoost,1,0.5284049867757589,1
50898,CatBoost,0,0.5756930894808472,1
65087,CatBoost,1,0.5098712819331119,1
4041,CatBoost,1,0.37703574767732695,0
21110,CatBoost,1,0.9053552053434081,1
1412,CatBoost,0,0.5632162472947636,1
86497,CatBoost,0,0.5704253950965472,1
76944,CatBoost,0,0.3125041192131621,0
6252,CatBoost,0,0.0748032526957211,0
29356,CatBoost,0,0.24551074255339286,0
64667,CatBoost,0,0.5702760758289986,1
11907,CatBoost,0,0.7064089515928057,1
53738,CatBoost,1,0.6236346935438475,1
62381,CatBoost,0,0.6525721604359768,1
83670,CatBoost,0,0.15434944467954517,0
58869,CatBoost,0,0.45575671716739724,0
83842,CatBoost,1,0.4354706186131917,0
80219,CatBoost,1,0.7641935385296983,1
76136,CatBoost,0,0.21785328010402513,0
76246,CatBoost,0,0.1518854478028675,0
44005,CatBoost,1,0.2010387787322934,0
53554,CatBoost,0,0.4553194208518579,0
83247,CatBoost,1,0.5326701598764333,1
52837,CatBoost,0,0.6446212365315329,1
71319,CatBoost,1,0.5000216235700997,1
2622,CatBoost,0,0.4847862149983343,0
57941,CatBoost,1,0.6303761240955235,1
87954,CatBoost,0,0.3018120791649385,0
7518,CatBoost,0,0.2994738047034278,0
2908,CatBoost,0,0.29622339478480886,0
76717,CatBoost,0,0.5327819983074155,1
90524,CatBoost,1,0.19037153914760865,0
24521,CatBoost,1,0.8578122583492582,1
58810,CatBoost,0,0.37156528956976204,0
13503,CatBoost,1,0.6959110462049755,1
10430,CatBoost,1,0.24420361682477923,0
81005,CatBoost,1,0.4025082166825612,0
48765,CatBoost,0,0.5394646814280372,1
52665,CatBoost,1,0.48369654938813655,0
44062,CatBoost,0,0.24777493343448578,0
31605,CatBoost,0,0.6750100283295785,1
85536,CatBoost,1,0.36748783701007487,0
78559,CatBoost,0,0.5793449817250502,1
85627,CatBoost,0,0.41420186220096633,0
21886,CatBoost,0,0.6905289453296974,1
74596,CatBoost,1,0.856722466956827,1
9373,CatBoost,1,0.7445255911328883,1
3449,CatBoost,0,0.6404963581284898,1
20259,CatBoost,1,0.5287833662822408,1
52158,CatBoost,0,0.1291303732422771,0
40224,CatBoost,1,0.4944586507353637,0
76597,CatBoost,0,0.4506698672514112,0
49538,CatBoost,1,0.3776559353750057,0
83606,CatBoost,0,0.4447032062962193,0
55492,CatBoost,0,0.37102430638726197,0
63330,CatBoost,0,0.46314010719505777,0
17653,CatBoost,1,0.8945444180782918,1
63176,CatBoost,1,0.7785887502355107,1
24788,CatBoost,1,0.5574550812277683,1
28973,CatBoost,1,0.4952327061433405,0
3203,CatBoost,0,0.09919318138365542,0
34564,CatBoost,0,0.12443775832877091,0
90258,CatBoost,1,0.5450845893262041,1
52029,CatBoost,1,0.8363813597556362,1
75855,CatBoost,0,0.13345456271442163,0
32397,CatBoost,0,0.7089014853815664,1
81879,CatBoost,0,0.5109157695499058,1
46516,CatBoost,0,0.4046197992379063,0
51552,CatBoost,0,0.5555387364749286,1
47704,CatBoost,1,0.8887326288592025,1
25122,CatBoost,1,0.9124558499890948,1
7289,CatBoost,1,0.7497371317418676,1
27793,CatBoost,1,0.5240383561083867,1
14878,CatBoost,0,0.6484239311884314,1
40608,CatBoost,1,0.3991017879276991,0
37028,CatBoost,0,0.3603982496850832,0
9732,CatBoost,0,0.2790247336136005,0
44690,CatBoost,1,0.46577932017394325,0
10372,CatBoost,0,0.822620994943024,1
20531,CatBoost,0,0.3198500372009411,0
56252,CatBoost,0,0.5893870870167203,1
3496,CatBoost,0,0.472438377442766,0
87418,CatBoost,1,0.5136808400406166,1
62047,CatBoost,1,0.6778781710622038,1
36178,CatBoost,0,0.3456288711247238,0
56443,CatBoost,1,0.6726705408883555,1
82413,CatBoost,0,0.8741666432162867,1
1354,CatBoost,0,0.2694323261261348,0
4809,CatBoost,0,0.10996309478059949,0
59620,CatBoost,0,0.2387438115683841,0
58691,CatBoost,1,0.47657070864814555,0
48326,CatBoost,1,0.9563656589967392,1
11774,CatBoost,0,0.32039046481629496,0
64074,CatBoost,0,0.1477706526853136,0
10120,CatBoost,0,0.33567980907162104,0
21963,CatBoost,0,0.2895235173917431,0
61608,CatBoost,1,0.8627429339444181,1
25183,CatBoost,0,0.09188347133454815,0
83840,CatBoost,1,0.9852480276167233,1
77124,CatBoost,0,0.15197229167072318,0
65747,CatBoost,1,0.8033659707798351,1
5046,CatBoost,0,0.31771683918883714,0
63127,CatBoost,1,0.8722419081519868,1
76983,CatBoost,0,0.5132499447870782,1
25052,CatBoost,1,0.9933128994537459,1
87100,CatBoost,0,0.15573102696881178,0
66415,CatBoost,0,0.44061786761501426,0
57910,CatBoost,0,0.6736844750155419,1
14489,CatBoost,0,0.2009428812330094,0
89964,CatBoost,0,0.12866334337022006,0
10253,CatBoost,1,0.0830903264223755,0
81455,CatBoost,1,0.35254365383155195,0
62835,CatBoost,1,0.4482889420854703,0
69579,CatBoost,1,0.8374235612367829,1
34212,CatBoost,0,0.6001951780491174,1
54685,CatBoost,1,0.6368823243235213,1
23536,CatBoost,0,0.12509632117079308,0
73318,CatBoost,0,0.5628764924037453,1
22570,CatBoost,1,0.38855382527063126,0
25248,CatBoost,0,0.8698536260742562,1
83693,CatBoost,1,0.6445993775609937,1
67903,CatBoost,0,0.8172473771427573,1
19332,CatBoost,0,0.24502325052744536,0
50415,CatBoost,1,0.6226236913294507,1
10753,CatBoost,1,0.9882690152386621,1
36689,CatBoost,1,0.5800003005826238,1
62782,CatBoost,0,0.6879824972721444,1
85605,CatBoost,0,0.3378769621317494,0
19478,CatBoost,0,0.5594823425881804,1
63977,CatBoost,0,0.14503663264612143,0
64262,CatBoost,0,0.16257276441253746,0
80711,CatBoost,1,0.4587344928255384,0
11875,CatBoost,1,0.5565055901486926,1
66138,CatBoost,1,0.7560218857755324,1
64802,CatBoost,1,0.9882839763068839,1
19876,CatBoost,0,0.6291094596028368,1
7980,CatBoost,0,0.308575140919864,0
49728,CatBoost,1,0.931787825114621,1
8326,CatBoost,1,0.6443340889942691,1
88573,CatBoost,1,0.7993727317105707,1
21467,CatBoost,1,0.7651158775790703,1
52276,CatBoost,1,0.9770042117334737,1
29393,CatBoost,0,0.5746944700576144,1
49992,CatBoost,1,0.6720151470160733,1
58091,CatBoost,1,0.24882861035205064,0
52094,CatBoost,0,0.270905854289808,0
8019,CatBoost,0,0.35223478603523883,0
62104,CatBoost,0,0.26945563350114726,0
40708,CatBoost,1,0.3528201298214023,0
31092,CatBoost,1,0.5774090232418662,1
17493,CatBoost,0,0.15219824737066845,0
42521,CatBoost,0,0.2672260150670287,0
36236,CatBoost,0,0.39536321663051266,0
375,CatBoost,0,0.03281397646083608,0
39729,CatBoost,0,0.22016420817217022,0
78585,CatBoost,1,0.8639620810171429,1
74622,CatBoost,1,0.8862748874082444,1
39857,CatBoost,1,0.9829093620529681,1
14411,CatBoost,1,0.8033009683425556,1
78983,CatBoost,0,0.6059728325910104,1
20538,CatBoost,1,0.5545719180556382,1
70467,CatBoost,1,0.9835389345066324,1
57687,CatBoost,0,0.4821743457577999,0
37041,CatBoost,1,0.6651544845647367,1
72970,CatBoost,1,0.6808022926975364,1
52315,CatBoost,1,0.7513631162576379,1
30718,CatBoost,0,0.35332271555021194,0
48482,CatBoost,1,0.5824715959567628,1
16779,CatBoost,1,0.6657247162795616,1
86296,CatBoost,1,0.6507650108441192,1
29684,CatBoost,1,0.8025553296564444,1
39594,CatBoost,1,0.3247627276528282,0
10295,CatBoost,1,0.7730244229625509,1
79869,CatBoost,1,0.8127493035280616,1
71151,CatBoost,0,0.4158089776895202,0
49466,CatBoost,0,0.06019427489999437,0
70182,CatBoost,1,0.9722090468819693,1
30612,CatBoost,1,0.5578292684060361,1
8423,CatBoost,1,0.9331855812069692,1
11131,CatBoost,1,0.9608174891170931,1
13664,CatBoost,1,0.7540799308505775,1
55819,CatBoost,0,0.18585559188472703,0
13748,CatBoost,1,0.7448229004293582,1
47865,CatBoost,0,0.7003748495642442,1
16896,CatBoost,1,0.2572499592958345,0
61626,CatBoost,0,0.2085446126378122,0
68075,CatBoost,1,0.6435990488111795,1
52445,CatBoost,1,0.8282551207800466,1
13000,CatBoost,0,0.5971274161075629,1
6360,CatBoost,0,0.7427224018199984,1
56352,CatBoost,1,0.9885958848890891,1
78251,CatBoost,1,0.6650332058230841,1
